date,no2,so2,o3,pm10,pm25
2024-03-25,10.998750000000001,1.9090909090909092,59.94815384615385,73.846,23.330692307692306
2024-03-26,4.8651333333333335,2.0,70.6363125,11.3843125,4.772875
2024-03-27,4.934888888888889,2.0,67.86284210526316,9.91242105263158,2.979421052631579
2024-03-28,3.835,1.8571428571428572,72.6563125,9.152375,2.799625
2024-03-29,4.0590769230769235,1.8333333333333333,77.92928571428571,8.472285714285714,3.0309285714285714
2024-03-30,4.993888888888889,2.0,76.64473684210526,5.863631578947368,2.148263157894737
2024-03-31,3.0,2.0,80.19141666666667,4.349166666666666,1.7932499999999998
2024-04-01,6.3571875,2.0,75.29,7.1439375,3.455875
2024-04-02,10.390090909090908,2.1,61.88125,14.051416666666666,6.25025
2024-04-03,16.231333333333335,2.0,60.64353846153846,16.194,8.281384615384615
2024-04-04,13.26507142857143,2.0,57.71653333333334,12.977133333333335,9.356466666666668
2024-04-05,16.0335,2.2666666666666666,59.58776470588235,15.341764705882353,11.05264705882353
2024-04-06,18.470117647058824,2.0625,45.00561111111111,29.132722222222224,15.522166666666667
2024-04-07,11.015315789473684,2.0,44.3118,109.85544999999999,40.655
2024-04-08,5.800866666666667,2.0,57.3164375,48.713375,18.788249999999998
2024-04-09,8.426,2.125,78.07033333333334,10.891277777777779,6.633111111111111
2024-04-10,13.607928571428571,2.769230769230769,66.62642857142858,14.56242857142857,10.223142857142857
2024-04-11,14.277416666666667,2.5454545454545454,57.171,16.943615384615384,10.372769230769231
2024-04-12,13.693299999999999,3.0,61.14881818181818,17.70309090909091,10.025272727272727
2024-04-13,7.6199375,4.6,68.67411764705882,23.033470588235296,11.18935294117647
2024-04-14,7.572666666666667,3.7142857142857144,80.06566666666666,27.555733333333333,13.731666666666666
2024-04-15,10.634888888888888,3.7058823529411766,76.46,24.451,14.56561111111111
2024-04-16,16.44323076923077,3.25,58.46528571428571,34.07485714285714,19.859214285714284
2024-04-17,12.171764705882353,2.9166666666666665,55.58455555555555,70.94105555555556,27.356833333333334
2024-04-18,5.545454545454546,2.0,88.59516666666667,54.34,21.247916666666665
2024-04-19,7.5,2.0625,72.609375,61.571937500000004,22.3776875
2024-04-20,6.5,2.3333333333333335,79.21984615384615,31.548000000000002,11.945
2024-04-21,4.810642857142858,2.0,74.51278571428573,18.169785714285716,7.148499999999999
2024-04-22,11.76923076923077,2.0,69.05228571428572,16.045785714285717,8.002857142857142
2024-04-23,11.411764705882353,2.8823529411764706,67.67666666666668,17.08716666666667,9.834722222222222
2024-04-24,13.0355,3.0,65.58826315789473,17.931421052631578,10.478684210526316
2024-04-25,11.571428571428571,2.857142857142857,61.6226,18.20446666666667,9.576
2024-04-26,10.428571428571429,2.4285714285714284,69.0976,16.974733333333333,8.048399999999999
2024-04-27,5.746666666666666,2.0,84.94647368421052,9.019,3.5538421052631577
2024-04-28,4.843923076923077,2.0,69.8865,8.652857142857142,3.8940714285714284
2024-04-29,10.132266666666668,2.2857142857142856,65.1478,10.3746,5.697
2024-04-30,5.230769230769231,2.0,72.96557142857144,10.613,5.561428571428571
2024-05-01,2.920125,2.0,68.78655555555555,7.596444444444444,4.229333333333333
2024-05-02,11.521888888888888,2.4705882352941178,62.943444444444445,7.115555555555556,3.901722222222222
2024-05-03,10.741166666666667,2.5555555555555554,52.02446153846154,10.306230769230769,5.280923076923077
2024-05-04,7.909846153846154,2.75,80.64471428571429,14.052857142857144,8.446857142857143
2024-05-05,6.0,2.611111111111111,63.30831578947368,15.293052631578947,8.214947368421052
2024-05-06,6.75,2.0,50.526833333333336,12.061833333333333,4.789666666666666
2024-05-07,12.039166666666667,2.411764705882353,1.7955263157894734,12.869052631578947,6.584947368421052
2024-05-08,13.7928125,2.6153846153846154,79.85335294117647,15.307176470588233,9.180176470588234
2024-05-09,10.583333333333334,2.3333333333333335,76.85916666666667,17.989166666666666,9.054666666666668
2024-05-10,11.081000000000001,2.6153846153846154,86.28333333333333,17.624399999999998,9.306266666666666
2024-05-11,6.358928571428572,2.230769230769231,97.85953333333333,16.46173333333333,7.855133333333333
2024-05-12,4.874416666666667,2.272727272727273,82.93492307692307,17.412692307692307,8.225076923076923
2024-05-13,9.553733333333332,2.0,61.7553125,24.062,11.016625
2024-05-14,5.176866666666666,2.0,69.87506666666667,19.467466666666667,7.550733333333333
2024-05-15,3.219888888888889,2.0,80.77029999999999,10.6406,6.236800000000001
2024-05-16,6.372388888888889,2.0588235294117645,84.06763157894737,10.434894736842105,
2024-05-17,6.033,2.0,73.1849375,10.546625,
2024-05-18,6.9375,2.125,69.8861875,13.2263125,5.722666666666666
2024-05-19,6.2,2.0,66.880625,14.6786875,6.343
2024-05-20,5.897266666666667,2.0,74.8124375,13.6440625,5.8945
2024-05-21,4.934769230769231,2.0833333333333335,77.04778571428572,14.760785714285715,5.976071428571429
2024-05-22,10.850454545454546,2.0,73.77425,14.099916666666667,6.25375
2024-05-23,8.857142857142858,2.4285714285714284,87.38,15.067142857142857,7.955642857142856
2024-05-24,12.183066666666667,2.5714285714285716,84.786625,20.69825,8.9454375
2024-05-25,7.545454545454546,2.5454545454545454,98.84572727272726,23.447363636363637,10.569272727272727
2024-05-26,12.538461538461538,2.5384615384615383,73.33653846153847,31.77376923076923,15.871307692307692
2024-05-27,12.692307692307692,2.1538461538461537,79.59692857142856,33.984071428571426,13.03057142857143
2024-05-28,12.44125,2.6666666666666665,90.448125,31.437,11.98125
2024-05-29,13.25,2.25,98.36241176470588,42.21441176470588,13.993
2024-05-30,12.1235625,2.3333333333333335,98.6651875,47.2808125,15.971125
2024-05-31,11.902999999999999,2.6,101.63558333333333,48.47408333333333,17.205166666666667
2024-06-01,4.6824615384615385,2.0,91.99361538461538,34.043692307692304,12.469000000000001
2024-06-02,3.3846153846153846,2.0,85.54669230769231,22.577384615384613,8.477461538461538
2024-06-03,6.655285714285715,2.076923076923077,96.32766666666666,17.418200000000002,7.299666666666667
2024-06-04,9.857142857142858,2.7857142857142856,92.25953333333334,21.650133333333333,8.020199999999999
2024-06-05,14.2348,2.2142857142857144,91.6125,28.9843125,12.8366875
2024-06-06,19.615384615384617,2.5384615384615383,87.54471428571428,33.276857142857146,12.222142857142858
2024-06-07,7.105263157894737,2.1052631578947367,87.4125,43.897149999999996,15.3713
2024-06-08,4.169266666666667,2.0,74.101,24.648375,10.1303125
2024-06-09,3.4,2.0,63.553599999999996,12.9532,5.1819999999999995
2024-06-10,6.608384615384614,2.0,79.69476923076923,14.030999999999999,6.4719999999999995
2024-06-12,5.611,2.0,75.3789,20.439363636363638,7.758090909090909
2024-06-13,7.636363636363637,2.3636363636363638,80.15581818181818,22.707272727272727,12.332454545454546
2024-06-14,13.587714285714286,2.5384615384615383,83.3224,22.047866666666668,11.125933333333334
2024-06-15,5.4748125,3.0625,76.95058823529412,23.606117647058824,10.330411764705882
2024-06-16,3.8374,2.8666666666666667,70.59519999999999,17.4508,6.498666666666667
2024-06-17,9.256416666666667,2.727272727272727,72.75500000000001,20.46161538461538,7.933923076923076
2024-06-18,2.6,2.2,61.095727272727274,19.151727272727275,7.0947272727272725
2024-06-19,2.6146875,2.0,62.57464705882353,14.633235294117648,4.652117647058823
2024-06-20,5.205,2.066666666666667,70.01325,13.0125,5.07225
2024-06-21,10.923076923076923,2.6923076923076925,69.04261538461539,16.543,8.871692307692307
2024-06-22,8.483684210526315,2.789473684210526,88.80263157894737,19.53215789473684,10.589578947368421
2024-06-23,8.854545454545455,2.727272727272727,81.0340909090909,16.62018181818182,9.09
2024-06-24,9.328733333333334,3.0,92.7228,17.45,9.8324
2024-06-25,4.953875,2.6153846153846154,91.4968125,18.26375,10.2553125
